100000
q, 2783, 2818
B, 3278, 5436
O, 2619, 13445
p, 5748, 2398
t, 5548, 9153
N, 3044, 1895
A, 2283, 2226
i, 3183, 2756
c, 5272, 3459
q, 4481, 3773
5, 6710, 6947
t, 2137, 3013
K, 4488, 1556
p, 4625, 10517
9, 4303, 8899
p, 1653, 2304
p, 6459, 1661
g, 6424, 4117
j, 2472, 4553
O, 2696, 2339
7, 3789, 1844
h, 4764, 3549
6, 1686, 3319
7, 3055, 5641
9, 2155, 2361
Z, 5921, 5638
A, 1629, 2925
Q, 1820, 2299
r, 3127, 2307
q, 10839, 4453
R, 1797, 1609
Q, 2438, 2623
z, 1806, 1958
z, 1946, 11936
9, 5244, 9730
6, 3769, 3488
1, 4712, 7136
1, 4515, 4165
s, 6917, 2360
Z, 1560, 2213
h, 5168, 6831
Z, 2636, 2415
t, 1538, 7358
p, 2424, 2418
p, 21042, 4081
M, 4249, 4387
O, 7949, 6097
j, 2333, 2661
r, 3300, 2380
h, 8213, 7754
i, 7871, 5054
N, 1944, 11404
R, 3768, 1642
Z, 3170, 4360
b, 9357, 4480
9, 4925, 4051
l, 2349, 3521
g, 1625, 2082
r, 2338, 7413
K, 2765, 2248
C, 1756, 2678
f, 2007, 2316
P, 2369, 3323
Z, 2195, 4062
K, 8266, 4508
K, 2224, 2329
c, 2683, 6362
K, 3053, 2234
l, 4902, 1798
c, 8742, 3140
o, 1702, 1799
n, 6239, 2570
7, 6126, 1847
B, 2980, 3457
C, 8703, 1823
z, 5157, 5380
f, 2356, 5568
p, 1775, 1800
p, 4509, 7729
r, 5657, 5783
t, 2203, 2509
Z, 3596, 1582
0, 4039, 1638
c, 1738, 3799
8, 5562, 6062
M, 2669, 3097
0, 5968, 4800
p, 2855, 1801
b, 1788, 3033
s, 8545, 5551
p, 2120, 3908
Q, 4900, 1697
b, 2322, 5685
h, 1602, 5547
5, 3428, 3971
m, 4142, 2459
N, 3619, 1751
l, 4793, 7691
b, 6927, 3615
A, 4137, 7210
q, 6533, 7371
k, 2518, 2481
5, 2160, 2447
7, 1666, 6519
0, 2803, 1968
s, 5415, 7817
l, 10275, 2215
z, 4070, 3106
7, 5989, 4374
k, 4105, 6047
q, 3771, 2282
5, 4603, 1899
b, 3600, 5191
8, 1979, 4115
R, 1733, 2670
b, 2121, 1761
N, 3011, 7014
b, 2561, 2171
f, 1932, 2455
z, 2627, 2020
Z, 5579, 8990
8, 6896, 4043
m, 7250, 2206
5, 16143, 4206
Q, 3680, 2771
h, 1695, 2847
c, 6148, 1813
l, 14510, 15577
i, 2825, 2724
L, 7472, 12994
8, 2107, 2098
R, 2527, 2564
L, 1791, 2067
8, 6555, 6967
j, 3160, 4011
j, 1755, 1861
g, 2033, 1908
c, 2738, 2049
M, 5029, 2196
B, 7108, 7716
R, 1665, 2457
L, 2066, 5757
K, 1725, 4452
Z, 2387, 6842
t, 2053, 1645
h, 5080, 3345
k, 18954, 1726
k, 2922, 3608
N, 26875, 7753
0, 3928, 1807
A, 4695, 2145
o, 5368, 2896
P, 1780, 3747
o, 3058, 2166
Z, 2038, 7059
C, 13893, 3516
1, 3362, 1779
i, 2086, 2705
t, 8106, 3114
f, 1795, 2759
B, 8815, 4282
7, 1829, 1664
9, 3309, 10487
A, 12280, 1934
s, 8535, 2041
p, 4013, 2050
N, 10112, 5274
R, 6827, 5753
a, 5344, 16719
p, 2610, 2665
z, 1796, 5742
l, 3430, 2264
O, 2259, 3392
b, 2889, 2055
8, 5266, 2150
Z, 4496, 1850
o, 6657, 2081
1, 2280, 4616
8, 11553, 8922
6, 5496, 5311
Z, 2486, 1865
a, 5514, 3636
6, 5481, 2286
p, 2368, 2258
l, 10646, 3346
O, 2024, 3626
1, 9401, 9556
p, 3036, 1720
m, 7074, 7786
m, 2655, 2639
7, 3778, 2328
b, 4032, 11075
c, 4686, 6990
0, 15809, 17114
s, 2797, 2664
R, 1758, 2495
q, 5088, 2917
C, 14433, 8619
9, 2733, 1970
K, 2394, 15617
C, 2323, 4568
O, 4930, 2489
z, 4130, 2592
1, 2278, 8090
o, 9105, 11679
C, 11117, 7106
N, 16455, 5480
0, 3757, 3137
8, 5509, 2391
9, 4493, 6025
f, 6661, 6599
M, 3090, 4179
1, 2978, 1962
6, 2229, 5442
a, 4166, 1913
C, 2251, 2420
a, 1929, 4262
r, 3581, 2630
z, 2275, 2910
Z, 2622, 2673
9, 4483, 2957
p, 2674, 2144
p, 2423, 4044
p, 4457, 1743
O, 22091, 4649
A, 2315, 7008
z, 6684, 2092
K, 12718, 21579
B, 5063, 4859
C, 6379, 1730
8, 2895, 2014
r, 2979, 1760
R, 12148, 17067
p, 13107, 21620
i, 1945, 2419
f, 3021, 2752
a, 2707, 4851
o, 3502, 9296
6, 3861, 2851
1, 7641, 3141
P, 3424, 5101
f, 2255, 8600
K, 1855, 2703
i, 19613, 6351
K, 5353, 2269
7, 2589, 8249
5, 3221, 1803
f, 6907, 5956
1, 3209, 7181
z, 2713, 6978
h, 4737, 5505
i, 2040, 14661
p, 7200, 2405
p, 2770, 1867
t, 7452, 7138
Q, 1994, 3638
z, 1754, 1868
p, 13980, 16453
z, 13305, 7454
O, 3846, 6951
k, 1781, 4613
p, 3136, 3493
r, 3627, 3019
q, 3552, 29734
p, 1963, 4489
j, 10446, 2938
p, 9393, 12131
5, 3208, 4716
p, 4581, 2483
i, 1873, 2302
A, 2830, 2442
s, 3339, 2156
h, 7545, 1882
Z, 4860, 49859
M, 3454, 13609
A, 2375, 4348
l, 7254, 4828
j, 3617, 6701
i, 8380, 4887
5, 4558, 5161
q, 2860, 2051
Q, 2005, 2975
1, 8735, 2429
p, 2935, 12019
p, 8543, 9447
R, 2918, 2642
c, 8641, 9329
r, 1980, 11342
A, 6814, 2730
l, 3198, 2320
Z, 7546, 2539
7, 3511, 1841
m, 3699, 2552
7, 12329, 9726
g, 6413, 3585
N, 2496, 3945
o, 4825, 2693
7, 3252, 15210
z, 23834, 2077
C, 5503, 5484
s, 2037, 2008
t, 6865, 4377
p, 6471, 3554
q, 7373, 5988
p, 15906, 2959
0, 9118, 7789
N, 3404, 5098
8, 2043, 2057
O, 2835, 9135
z, 2054, 3919
N, 2711, 5864
Q, 2189, 2209
g, 4028, 2112
Q, 2327, 3393
p, 13142, 3931
N, 4017, 4882
n, 2571, 29256
z, 5998, 5145
1, 6973, 2531
p, 8173, 2816
k, 3733, 30395
0, 2080, 1871
a, 7364, 3153
0, 6046, 5219
p, 2740, 8250
N, 2563, 2261
7, 1987, 3641
l, 2388, 17460
c, 2016, 2507
Q, 9783, 3606
5, 5652, 3652
5, 2389, 2396
5, 2647, 2128
P, 7857, 1896
t, 2950, 2173
k, 6120, 2210
8, 4347, 2238
L, 4602, 2433
p, 7981, 10318
c, 7342, 2634
c, 12574, 7493
p, 15997, 4937
z, 15328, 3527
t, 4692, 20467
g, 4992, 3583
g, 2025, 21494
C, 3305, 3983
P, 5984, 2652
M, 2613, 18664
p, 3405, 4879
7, 3661, 5665
A, 4158, 4373
s, 5222, 4270
K, 2111, 4990
z, 6801, 2198
0, 5710, 3291
s, 5736, 3173
A, 7421, 7806
o, 2961, 3575
Q, 3753, 7973
M, 2890, 1854
r, 4540, 4997
i, 3111, 4215
6, 1926, 2102
p, 2942, 9714
L, 7674, 3360
r, 13654, 2694
t, 5074, 5592
k, 5715, 7295
A, 12943, 2967
P, 5156, 4539
M, 3461, 2842
n, 3492, 2428
A, 5067, 2012
O, 5949, 14000
p, 3779, 14364
l, 2676, 13565
6, 2718, 2430
c, 4322, 3485
g, 3594, 3045
a, 5741, 5137
b, 21636, 8389
k, 3565, 3012
z, 2867, 6363
b, 2091, 2178
8, 19726, 10315
z, 30924, 2656
R, 6646, 1923
m, 3996, 2337
7, 10648, 3998
n, 4643, 5555
B, 8620, 2376
K, 4583, 2204
b, 3149, 3700
p, 5813, 9852
q, 2364, 6744
Q, 1921, 8845
o, 3539, 3273
f, 2651, 8692
o, 2743, 1930
c, 3274, 2168
l, 4666, 5564
9, 6405, 4056
z, 6775, 3223
g, 6752, 2214
r, 6497, 6523
p, 3984, 9184
g, 2737, 2529
p, 2221, 10597
Z, 3852, 2492
7, 3329, 5666
8, 8124, 9827
j, 4304, 10146
9, 2194, 9231
R, 3989, 2074
p, 15144, 3271
N, 2330, 4086
A, 6058, 2596
o, 2176, 1988
f, 2732, 7961
C, 9023, 7747
q, 5202, 2013
O, 4880, 4987
O, 6539, 2754
1, 2621, 4753
c, 4468, 3494
h, 2912, 1931
L, 3365, 3283
s, 2932, 5831
l, 9981, 2201
p, 2537, 1938
1, 4996, 12498
l, 3282, 2853
p, 10147, 5540
p, 3572, 4550
A, 8101, 5062
O, 10683, 6869
j, 18793, 13671
L, 3462, 2311
R, 2497, 2595
7, 2287, 4424
m, 5487, 30496
9, 2843, 17157
z, 2515, 2200
k, 9076, 8361
m, 4775, 3119
p, 3301, 3593
M, 6150, 3965
0, 2087, 2172
8, 4742, 2131
7, 4679, 2003
a, 10305, 9295
N, 4132, 6138
5, 4361, 9826
l, 2127, 3914
p, 2100, 2882
M, 4631, 9770
i, 4225, 9999
R, 5121, 1995
q, 2093, 17520
L, 5610, 2501
s, 7689, 8630
r, 2070, 1966
q, 2246, 4010
7, 5044, 2009
j, 2466, 4628
t, 4280, 3825
7, 3637, 4449
p, 9412, 2089
p, 3898, 3951
g, 8856, 46220
z, 2222, 2444
l, 7117, 12533
c, 7838, 9418
K, 3735, 5566
z, 3478, 3065
0, 2270, 4417
Q, 5279, 2663
6, 4205, 3752
f, 9217, 4557
M, 31076, 33925
R, 4956, 2237
m, 5184, 2545
A, 2519, 24127
P, 8470, 2090
5, 2605, 3807
i, 2977, 2786
P, 4763, 6954
q, 3911, 2205
r, 9226, 2129
q, 1993, 6611
O, 2802, 2504
O, 4045, 2097
t, 2739, 2001
m, 9321, 4460
O, 9206, 4755
O, 2943, 3710
8, 3924, 3403
Q, 3736, 8272
5, 7167, 4230
n, 17804, 7937
o, 14881, 19102
g, 4434, 5423
p, 7586, 6901
b, 2026, 14305
h, 3727, 2543
a, 3870, 7932
K, 2482, 33255
O, 20181, 15036
b, 4210, 2454
p, 10545, 4551
N, 2511, 3423
p, 2808, 6822
8, 5885, 5139
A, 6971, 3456
i, 3934, 4419
t, 13406, 3748
a, 5004, 2474
l, 2526, 15304
j, 4667, 11335
z, 23490, 20443
8, 4328, 3372
Q, 2348, 4751
R, 6490, 2517
p, 3489, 4232
5, 2852, 2487
A, 2268, 8068
g, 5367, 51807
P, 4580, 4178
l, 6325, 2792
f, 15607, 2252
B, 33453, 23539
A, 15733, 12682
5, 7394, 7803
O, 2427, 2312
b, 12038, 4072
M, 3887, 2643
Q, 2573, 3280
i, 2108, 3373
O, 4000, 3602
k, 3767, 8296
L, 2553, 10417
8, 3052, 4744
5, 4821, 3939
P, 3722, 4809
8, 8133, 11452
p, 2748, 3730
c, 27826, 17268
p, 8394, 11284
0, 10102, 8363
a, 10170, 3957
P, 3243, 5093
h, 8565, 5260
l, 2868, 2230
l, 3203, 3709
b, 3383, 6133
l, 13917, 20538
Q, 5470, 3695
O, 9053, 3610
N, 3694, 3847
0, 4962, 2513
h, 2704, 7225
C, 19175, 12868
p, 3453, 3197
Z, 8953, 3194
p, 5697, 3853
p, 2357, 4093
t, 24970, 10866
k, 11563, 7439
Z, 2119, 2569
p, 3603, 2125
p, 4571, 3866
k, 5552, 4114
O, 10511, 9392
q, 7620, 2170
l, 2708, 2973
P, 4296, 3952
b, 6576, 2158
m, 3436, 14399
K, 11743, 2188
n, 5978, 3054
5, 4587, 10022
0, 6670, 2359
p, 4390, 8225
5, 5674, 7217
K, 12285, 2437
m, 4077, 6016
R, 4162, 5985
l, 5952, 7632
m, 6161, 5027
K, 2883, 4720
A, 3327, 2603
k, 3368, 2999
s, 3513, 5565
f, 2772, 3923
p, 2416, 2310
6, 4739, 2525
5, 2897, 4442
q, 5709, 37847
A, 5315, 4883
n, 4085, 2273
h, 2679, 2861
q, 2104, 3041
o, 3447, 12001
m, 14196, 5621
9, 3972, 3224
1, 8227, 3007
1, 3262, 4797
f, 5210, 4287
L, 11093, 3042
K, 20604, 7569
p, 2923, 5979
7, 5980, 3639
K, 2118, 2584
s, 2366, 4975
s, 3895, 3382
0, 5429, 6905
b, 2548, 2937
8, 4023, 3851
j, 8566, 3913
j, 9195, 6836
A, 5437, 8063
6, 2854, 2397
Z, 5820, 5726
A, 3074, 9842
q, 2183, 9492
R, 10163, 14710
5, 3375, 2377
i, 5818, 7899
t, 7597, 6083
K, 3275, 2989
o, 2728, 5064
B, 12532, 15338
P, 2727, 2265
A, 2742, 2520
k, 4101, 3124
i, 6095, 14873
c, 2933, 9250
5, 2202, 3249
c, 2900, 16955
r, 8849, 14734
k, 11814, 19780
m, 5354, 4009
1, 3749, 5646
8, 10242, 6948
L, 8400, 3385
P, 2757, 8504
t, 2218, 2586
A, 4121, 2549
c, 2805, 3948
Q, 15157, 14439
s, 2516, 2710
o, 14344, 2306
a, 4124, 3210
5, 2722, 3475
s, 5255, 2688
C, 2556, 2684
l, 6225, 20460
k, 6566, 12705
q, 2659, 5297
j, 7072, 4014
1, 3678, 2503
q, 11887, 7310
p, 3167, 4298
p, 61209, 32693
q, 7157, 7505
n, 3472, 8482
f, 3321, 2546
p, 2632, 5115
t, 5386, 4673
l, 2598, 2858
h, 5426, 2181
o, 2285, 7701
8, 2305, 12988
7, 8496, 9337
A, 3782, 3226
6, 3429, 5923
A, 8660, 4572
Z, 3326, 5252
7, 3049, 3479
p, 6313, 4697
N, 5183, 3126
b, 2836, 2550
K, 10768, 2242
p, 2607, 2963
M, 3239, 5378
h, 3869, 2905
K, 9936, 7337
f, 22196, 9731
6, 7878, 7654
A, 5333, 10208
1, 9269, 5441
K, 4527, 2233
C, 7845, 4841
o, 7398, 5113
R, 40603, 27110
o, 3416, 5456
K, 3071, 2471
Z, 5795, 13377
p, 2593, 3980
0, 9279, 4566
l, 4678, 8866
q, 5541, 4782
a, 2920, 2460
1, 3258, 3944
Z, 3519, 13855
p, 7677, 2493
n, 9517, 4103
Z, 2755, 8916
6, 21442, 9083
p, 3168, 5008
Q, 4520, 7711
M, 3480, 8352
L, 8943, 3401
B, 5554, 5458
8, 6619, 21758
p, 6429, 2782
N, 5097, 3277
N, 5058, 3244
c, 3115, 2788
p, 3242, 3712
B, 4722, 3691
o, 2374, 5434
h, 4707, 3151
o, 4611, 8338
m, 4182, 3746
5, 2409, 9875
A, 4470, 3551
r, 19421, 6008
9, 4473, 5066
t, 2921, 3889
k, 2577, 7758
i, 2465, 4941
N, 8369, 6257
P, 2480, 5388
R, 32635, 18751
s, 16116, 6190
o, 7999, 5435
9, 20361, 15301
O, 5147, 5838
l, 2747, 18398
f, 3820, 11589
t, 2844, 4792
i, 7091, 4574
L, 4781, 3831
z, 14925, 14809
7, 2326, 2244
M, 3132, 4120
Z, 3248, 8733
z, 8892, 10627
K, 3612, 6974
g, 4018, 3520
B, 2614, 4798
M, 5833, 5792
K, 4585, 2277
n, 3175, 3656
N, 2510, 2582
B, 2578, 15808
p, 4911, 2875
p, 12063, 4971
0, 4842, 3253
c, 6868, 2790
K, 5633, 12103
q, 4535, 11778
K, 3023, 4263
6, 12733, 3072
K, 2587, 7051
a, 9914, 3802
m, 2641, 12062
n, 2272, 5846
C, 11381, 2801
c, 2608, 2450
N, 7277, 3500
h, 8926, 23123
N, 5036, 6925
a, 9522, 21394
6, 5602, 3039
a, 2392, 2908
m, 2894, 5667
0, 6460, 8918
L, 39209, 98684
8, 2440, 3613
P, 2976, 3838
s, 10661, 2966
M, 12392, 2367
Z, 6986, 14703
6, 7168, 6946
Q, 26040, 7768
k, 8275, 3647
b, 12108, 7650
r, 11241, 6616
r, 8282, 2901
N, 13010, 3317
j, 4203, 6602
m, 4038, 8308
7, 18247, 10279
8, 11566, 3648
s, 32210, 16418
A, 2524, 3308
t, 18613, 3532
C, 3658, 4217
P, 3116, 2699
o, 2856, 14258
l, 7401, 8080
t, 2601, 2764
K, 3398, 9034
m, 3584, 10238
B, 5909, 6949
9, 6591, 3118
h, 8029, 4596
Q, 9675, 8343
z, 4214, 4801
0, 6880, 14402
7, 6262, 11031
m, 3214, 3880
q, 5440, 3229
A, 2776, 3464
a, 13103, 15787
R, 12074, 4576
i, 7773, 5359
Q, 5017, 12125
o, 4579, 4430
6, 2468, 6540
i, 3110, 3690
b, 2768, 5381
K, 3325, 2626
k, 2956, 2604
p, 3290, 6628
L, 8140, 2402
0, 5855, 2629
8, 5992, 6791
l, 3415, 5853
p, 6621, 5391
p, 8973, 3006
B, 8182, 3081
q, 15474, 11649
A, 3476, 3152
p, 5993, 3135
i, 4218, 11852
7, 3254, 7162
h, 9899, 2576
N, 3878, 4463
Z, 9590, 11177
0, 2585, 2436
g, 5285, 6300
9, 5259, 4080
z, 2690, 4922
A, 8003, 3307
a, 9755, 7468
L, 3108, 2878
B, 3095, 3279
a, 2701, 3094
a, 3487, 5023
P, 6157, 10601
k, 4445, 3230
P, 2965, 4706
c, 12805, 4665
C, 4803, 7367
g, 4518, 5899
5, 4846, 3425
p, 4111, 37864
k, 26500, 5524
b, 3240, 6586
f, 2382, 5854
p, 5500, 2750
9, 15483, 2411
p, 5618, 3999
b, 2588, 16131
C, 3837, 7861
5, 6034, 6904
n, 2780, 3085
L, 15727, 10039
s, 3990, 5065
j, 16589, 6092
s, 18503, 12557
j, 15298, 8446
p, 4404, 46983
O, 3102, 3101
P, 4151, 10876
p, 7692, 6796
h, 2565, 4652
A, 10834, 8674
j, 16388, 5412
B, 7251, 3705
K, 5999, 3664
O, 5679, 2551
M, 6031, 3674
a, 21437, 2463
p, 3718, 3199
Q, 2837, 6414
8, 4630, 7807
j, 4903, 4149
t, 5035, 2914
p, 7723, 12052
9, 2478, 2599
M, 8283, 3420
0, 4168, 2729
p, 4778, 6559
o, 2789, 2422
h, 2795, 4154
i, 6823, 17797
o, 5075, 5785
A, 2512, 5341
b, 5658, 3272
b, 3907, 2986
f, 3867, 20080
n, 3599, 8037
g, 3604, 2431
8, 4467, 3614
Z, 15180, 27128
q, 3212, 5373
5, 6054, 2538
j, 4295, 5585
p, 2881, 5056
i, 5214, 2866
L, 2709, 3172
t, 4418, 12745
f, 2834, 4528
j, 11337, 13150
g, 4938, 3732
p, 4818, 21059
K, 2446, 3017
K, 3189, 3922
R, 11735, 5182
l, 3134, 2998
p, 9154, 5236
g, 6372, 19378
o, 13786, 4813
7, 3146, 7651
7, 6783, 7496
p, 2934, 6556
h, 7246, 3906
C, 5107, 4791
1, 49104, 21588
0, 2926, 6955
p, 3320, 3441
A, 13887, 2869
a, 2449, 5762
P, 27194, 2591
t, 16075, 4871
l, 6638, 23228
9, 4277, 3826
P, 2441, 2494
N, 17886, 3708
i, 9434, 15398
n, 2832, 12068
B, 12575, 14915
C, 4024, 3471
p, 5026, 7589
8, 3631, 8019
z, 6383, 10027
q, 3598, 2611
p, 2872, 3357
7, 7612, 5428
k, 4494, 2983
q, 2949, 4768
9, 28400, 13765
s, 10293, 21835
r, 10219, 23107
s, 5102, 4501
h, 2473, 3758
p, 3630, 19460
i, 9788, 8919
g, 3942, 3548
q, 2828, 2767
l, 5089, 7721
j, 28113, 6755
o, 6592, 12181
m, 6266, 4233
O, 15334, 4458
0, 12261, 5711
t, 3432, 5307
k, 2590, 3359
c, 9928, 11926
M, 6451, 2498
6, 12398, 10544
5, 5868, 7970
c, 2533, 4068
Z, 4522, 7463
a, 2876, 11460
q, 3220, 10222
B, 62223, 14010
q, 5844, 4336
P, 4978, 5703
q, 6594, 8294
a, 4266, 22094
1, 3835, 6307
m, 7876, 2775
m, 8390, 3022
9, 3259, 14753
k, 2715, 6788
R, 4136, 4921
r, 3381, 2819
t, 7024, 5663
O, 19322, 2864
t, 2547, 6855
7, 7558, 8844
5, 9228, 10874
p, 9190, 3062
8, 2945, 3091
n, 2931, 11951
9, 17127, 13198
P, 5169, 2638
8, 12051, 5084
g, 7198, 10921
P, 5433, 20189
6, 5003, 6743
l, 24627, 12801
M, 20869, 8177
p, 3276, 3982
a, 2635, 3122
z, 3142, 17906
z, 25263, 8237
6, 2821, 6015
A, 7500, 3929
B, 3689, 2859
g, 2906, 4437
6, 28537, 8297
7, 5959, 3772
o, 8636, 5131
p, 6550, 6564
N, 29616, 21102
c, 2798, 3184
m, 2741, 6477
o, 28090, 21397
t, 2787, 3028
k, 6894, 20384
b, 8377, 5078
a, 5485, 6502
L, 4358, 2691
k, 2574, 3008
o, 3833, 3235
P, 3389, 14361
A, 2687, 43688
l, 3621, 5022
9, 5718, 10775
c, 4406, 4524
Z, 5673, 6835
i, 9014, 21377
a, 4346, 4285
s, 18730, 6819
a, 5922, 3729
h, 6487, 5039
C, 8934, 2753
z, 23626, 20395
Z, 7618, 4069
Z, 27312, 6734
A, 11466, 8236
P, 10398, 8226
g, 13164, 3031
C, 2811, 2941
p, 3781, 7784
7, 2606, 4621
q, 9645, 3063
5, 5171, 10700
A, 3234, 3181
z, 4300, 2672
a, 3413, 13385
B, 11916, 5278
O, 3842, 8992
C, 9202, 12865
g, 4385, 2796
8, 4784, 5690
8, 3088, 2996
6, 5849, 3180
z, 3109, 3188
R, 12729, 4840
6, 3463, 3195
p, 4209, 2637
5, 8861, 10867
6, 3786, 3763
M, 2800, 4708
h, 3671, 3348
P, 3037, 7348
l, 3974, 17242
k, 3191, 4092
O, 23178, 8831
O, 6507, 17485
i, 2660, 26258
q, 2958, 2723
f, 2893, 3894
9, 50861, 3412
p, 3466, 3202
c, 3490, 7682
7, 4733, 4672
9, 2885, 6144
f, 20288, 12281
7, 2726, 2994
p, 3560, 3161
f, 9806, 4973
N, 5419, 4191
Z, 13719, 18352
j, 8279, 10696
p, 18717, 7481
Q, 5396, 2628
a, 6310, 10302
p, 24361, 16076
8, 22894, 14725
g, 17392, 7050
p, 5628, 2791
b, 3741, 2824
t, 4323, 2947
q, 3340, 11963
B, 6588, 5399
p, 2640, 2815
h, 3121, 2987
B, 9027, 16919
1, 4156, 2940
z, 4053, 3791
P, 3439, 4019
M, 3474, 8168
p, 7700, 3814
p, 6416, 3633
p, 5955, 8532
9, 4326, 6742
j, 4772, 12444
K, 6069, 4754
o, 3099, 3687
7, 5242, 6804
A, 10678, 2777
1, 11904, 7357
B, 2829, 3628
r, 14645, 6718
B, 3133, 5737
8, 15596, 2863
t, 4135, 10125
q, 10540, 9429
f, 5930, 7764
O, 7615, 9073
m, 12940, 4216
8, 9934, 6077
p, 6040, 20585
Q, 2812, 5390
Z, 3556, 8680
6, 6784, 6155
m, 29267, 5869
0, 4710, 8180
q, 6173, 8493
p, 7578, 9441
m, 3881, 6135
8, 5401, 4660
z, 9310, 32017
A, 11159, 7872
R, 8586, 2712
7, 7607, 4867
9, 7248, 3367
p, 14780, 16366
1, 5140, 6259
8, 7847, 9465
R, 13762, 14513
l, 8912, 3388
K, 3159, 3465
N, 7644, 9854
l, 10096, 5198
O, 3251, 5383
k, 6659, 16989
K, 2720, 10770
1, 3408, 4615
g, 3299, 3858
L, 12064, 4340
B, 14414, 12503
p, 5286, 3256
i, 7911, 2700
r, 5046, 7579
R, 6219, 3351
f, 9424, 5028
f, 4889, 4767
Q, 13907, 33131
A, 4252, 5239
Q, 8512, 7329
b, 4180, 10763
f, 5377, 3857
A, 4329, 5135
p, 3123, 3284
z, 7852, 3522
j, 5789, 4100
r, 3433, 4354
z, 4049, 3020
q, 2936, 3034
n, 4893, 29961
Q, 2993, 2799
l, 3543, 4639
M, 7092, 14195
k, 8669, 7069
s, 4786, 6030
6, 16928, 4337
C, 12450, 6777
7, 4814, 10192
m, 2697, 3860
s, 6486, 4554
M, 25855, 3213
L, 3001, 6833
s, 12050, 3567
z, 3986, 3255
r, -1, 55625
L, 18289, 6800
N, 4444, 3714
i, 11450, 10697
s, 10532, 15865
O, 3662, 7534
p, 5402, 5935
6, 11311, 4757
L, 3103, 3257
9, 10454, 8987
1, 8193, 6715
r, 3035, 2731
t, 14561, 4071
L, 43516, 12589
o, 6107, 3295
l, 8715, 6345
h, 3910, 4982
5, 9600, 7256
K, 4944, 6953
p, 4848, 3828
6, 7866, 6367
R, 4254, 3916
0, 4619, 10667
L, 4146, 3578
o, 4204, 5230
A, 3443, 4731
A, 3744, 3263
P, 3796, 7435
p, 7475, 12947
L, 9742, 6447
z, 4046, 3808
K, 3073, 15254
5, 13210, 6141
O, 3228, 3009
C, 3265, 3643
p, 8736, 3537
a, 13243, 7459
p, 11984, 3642
C, 4302, 14874
m, 4381, 9518
z, 5650, 4291
O, 9576, 17527
p, 17824, 4499
g, 15592, 25973
R, 8202, 5211
L, 16013, 3374
z, 3517, 2902
r, 3051, 3158
6, 11579, 4273
N, 3421, 3693
a, 9925, 4635
M, 4228, 5482
o, 9246, 4292
z, 9116, 3955
f, 3092, 17103
q, 4986, 2951
M, 2970, 5374
R, 4977, 6702
g, 6750, 8895
O, 13549, 11684
1, 7343, 5232
O, 6086, 11925
b, 5221, 6548
g, 9761, 5042
t, 3611, 9303
A, 3350, 5601
Q, 2982, 13297
p, 7285, 22273
Q, 3668, 22115
M, 9372, 5625
j, 7272, 9089
k, 5727, 11807
A, 3501, 6862
P, 4726, 3590
q, 4159, 4403
8, 9787, 5430
r, 11215, 4771
l, 7190, 5706
C, 6271, 4749
5, 5142, 4125
6, 3352, 3573
s, 7870, 5851
6, 8785, 11353
0, 3635, 3762
q, 4060, 14697
o, 2822, 8046
6, 6263, 4131
h, 6716, 9672
c, 3064, 3201
z, 5472, 5809
p, 5223, 8169
A, 4184, 12042
8, 57265, 4392
M, 5539, 3515
k, 6134, 21871
p, 4785, 3969
p, 4438, 4399
z, 5081, 35496
b, 3455, 6895
a, 5273, 5295
z, 5971, 9332
k, 6547, 2984
5, 8708, 7263
h, 7914, 9757
o, 18777, 21435
i, 6075, 5087
L, 6652, 9835
p, 9006, 3629
8, 11744, 4564
o, 6033, 3682
j, 7456, 4740
l, 5953, 8103
6, 10515, 16568
O, 11965, 15414
m, 7077, 13982
g, 8172, 5891
P, 12127, 4098
h, 6449, 5640
c, 3082, 4732
m, 4770, 4511
r, 10721, 7684
a, 6915, 22125
l, 4604, 6731
8, 6101, 7269
5, 15586, 5014
i, 14047, 4702
i, 3760, 4875
7, 5179, 4248
p, 3407, 9613
l, 46291, 38058
L, 6988, 3384
t, 5247, 4774
1, 5902, 3545
C, 3246, 9082
l, 10649, 3803
B, 44910, 14806
M, 8879, 8771
p, 2838, 16228
i, 7816, 14856
b, 4541, 3535
k, 6685, 5502
N, 5245, 3528
i, 3364, 5092
g, 3759, 3390
C, 5950, 3303
K, 23571, 7490
K, 8073, 2907
b, 4343, 10244
p, 5495, 6480
p, 6194, 9200
C, 7013, 28088
p, 4559, 25124
h, 7796, 4898
L, 3324, 3740
s, 8002, 15317
p, 3233, 24871
a, 21321, 7318
z, 9054, 3089
p, 8853, 4139
Z, 2930, 6397
r, 8286, 2968
K, 10430, 3217
Z, 3165, 3555
o, 4600, 6426
9, 5443, 5186
L, 47156, 6197
r, 5919, 4954
l, 7393, 9717
Z, 5731, 3509
b, 16313, 17993
p, 3559, 3473
C, 16342, 7560
B, 3651, 2879
Q, 3506, 6834
p, 5037, 13467
f, 4945, 3296
t, 21743, 3187
k, 9559, 12484
o, 3205, 3891
5, 3330, 7121
f, 3147, 5508
q, 16696, 5372
s, 6255, 5695
s, 3078, 7626
M, 3491, 7795
5, 6215, 3186
p, 7369, 3660
p, 3445, 5617
l, 10120, 6627
7, 4747, 5049
z, 7913, 3992
O, 8526, 7726
p, 16430, 18662
p, 11580, 3784
c, 12373, 19935
g, 8519, 5635
a, 4845, 25174
n, 4175, 3150
p, 7179, 13307
